OBSERVATION_TIME,STATION_ID,CITY_NAME,COUNTRY,CITY_LAT,CITY_LON,WEATHER_CONDITIONS,WEATHER_CONDITIONS_CODE,TEMP,RAIN,TSUN,WIND_DIR,WIND_SPEED,DEW_POINT,RELATIVE_HUMIDITY,PRESSURE
2017-01-01T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,,,200,27.7,-3.3,51,1014.4
2017-01-01T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,0,,210,16.6,-4.4,47,1013.9
2017-01-01T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,200,16.6,-4.3,49,1013
2017-01-01T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,200,18.4,-4.3,49,1012.8
2017-01-01T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,0,,230,18.4,-4.4,47,1012.7
2017-01-01T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,0,,220,18.4,-3.8,47,1012.2
2017-01-01T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,,,210,24.1,-3.8,47,1012.2
2017-01-01T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,,,230,16.6,-2.8,53,1012.4
2017-01-01T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,0,,220,13,-3.3,51,1012.7
2017-01-01T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,230,16.6,-4,50,1013.7
2017-01-01T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,0,,230,18.4,-3.8,49,1014.4
2017-01-01T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5,0,,230,18.4,-3.8,53,1015.8
2017-01-01T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,4.4,0,,220,20.5,-3.9,55,1016.7
2017-01-01T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.9,0,,220,14.8,-3.4,59,1017.9
2017-01-01T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,0,,230,18.4,-3.3,49,1019.5
2017-01-01T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,8.3,0,,290,20.5,-3.9,42,1020.7
2017-01-01T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,8.9,0,,300,24.1,-4,40,1021.4
2017-01-01T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,8.9,0,,320,16.6,-4,40,1021.8
2017-01-01T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,9.4,0,,310,16.6,-6.1,33,1021.9
2017-01-01T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,10,0,,300,18.4,-7.7,28,1022.3
2017-01-01T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,10,0,,300,16.6,-8.2,27,1023.2
2017-01-01T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,9.4,0,,310,14.8,-8.2,28,1024.5
2017-01-01T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,8.3,0,,310,13,-8.3,30,1025.9
2017-01-01T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,7.2,0,,340,14.8,-8.4,32,1026.6
2017-01-02T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5,0,,30,9.4,-7.8,39,1027.6
2017-01-02T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,60,5.4,-7.3,39,1028.7
2017-01-02T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,4.4,0,,40,7.6,-7.1,43,1029.3
2017-01-02T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.3,0,,20,5.4,-6.7,48,1030.4
2017-01-02T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,2.2,0,,30,9.4,-5.7,56,1030.4
2017-01-02T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,1.7,0,,20,7.6,-5.7,58,1030.1
2017-01-02T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0.6,0,,30,9.4,-5.6,63,1030.3
2017-01-02T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,2.2,0,,40,7.6,-5,59,1030.8
2017-01-02T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,1.7,0,,30,13,-4.4,64,1030.8
2017-01-02T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0.6,0,,20,7.6,-3.9,72,1031.2
2017-01-02T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,1.1,0,,10,11.2,-3.4,72,1031.6
2017-01-02T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,1.7,0,,20,9.4,-3.4,69,1032
2017-01-02T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,2.2,,,20,13,-2.7,70,1032
2017-01-02T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,1.7,0.3,,20,13,-1,82,1032.1
2017-01-02T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,2.2,0.5,,20,11.2,-0.1,85,1032.5
2017-01-02T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,2.8,,,20,18.4,0,82,1032.8
2017-01-02T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,3.9,,,20,13,1.8,86,1032.2
2017-01-02T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0.3,,70,9.4,2.8,82,1031
2017-01-02T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,5.6,0.3,,60,11.2,2.8,82,1030.2
2017-01-02T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,4.4,0.5,,30,16.6,2.7,89,1029.4
2017-01-02T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5,1,,30,14.8,4,93,1029.4
2017-01-02T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,5,0.3,,50,20.5,3.3,89,1029.4
2017-01-02T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,4.4,1,,50,14.8,3.4,93,1029
2017-01-02T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.9,0.8,,40,14.8,3.3,96,1028.5
2017-01-03T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.9,0.2,,20,18.4,3.3,96,1028.2
2017-01-03T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.9,,,20,18.4,3.3,96,1027.8
2017-01-03T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,4.4,,,30,22.3,3.4,93,1026.3
2017-01-03T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,4.4,,,40,14.8,3.4,93,1025.7
2017-01-03T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,3.9,0.8,,30,18.4,3.3,96,1025.8
2017-01-03T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,3.9,1.3,,40,20.5,3.3,96,1024.6
2017-01-03T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,4.4,0.5,,40,18.4,3.4,93,1023.3
2017-01-03T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,3.9,,,40,20.5,3.3,96,1023.2
2017-01-03T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.9,0.3,,30,20.5,3.3,96,1022.4
2017-01-03T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.9,0.3,,20,22.3,3.3,96,1020.9
2017-01-03T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.9,0.3,,30,22.3,3.9,100,1020.1
2017-01-03T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,4.4,,,40,20.5,4,97,1019.5
2017-01-03T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,4.4,,,40,22.3,4,97,1018.1
2017-01-03T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,4.4,,,40,25.9,4,97,1017
2017-01-03T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,5,,,40,22.3,4.4,96,1016.4
2017-01-03T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,5,0.3,,40,20.5,4.4,96,1015.6
2017-01-03T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,5.6,0.2,,40,18.4,5,96,
2017-01-03T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,1,,40,18.4,5,96,1011.2
2017-01-03T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,1.5,,40,24.1,5.1,93,1008.6
2017-01-03T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,1.3,,30,20.5,5.6,93,1006.5
2017-01-03T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,,,30,25.9,5.7,97,1005.4
2017-01-03T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,6.1,2,,20,20.5,5.7,97,1004.2
2017-01-03T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,0.8,,30,24.1,5.6,93,1002.4
2017-01-03T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,0.8,,30,22.3,6.1,96,1002.5
2017-01-04T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,0.3,,30,20.5,6.1,96,1000.9
2017-01-04T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,,,360,22.3,5.7,97,999.6
2017-01-04T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Rain",7,5.6,,,360,14.8,5.6,100,999.3
2017-01-04T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,,,330,11.2,5.6,100,999.1
2017-01-04T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.1,0.5,,340,11.2,5.7,97,998.6
2017-01-04T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0.5,,280,11.2,4.4,92,998.8
2017-01-04T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,280,13,4.4,92,998
2017-01-04T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,260,11.2,5,96,997.8
2017-01-04T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,240,11.2,5,96,997.2
2017-01-04T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,230,16.6,4.4,92,
2017-01-04T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Fog,5,5.6,,,230,14.8,4.4,92,997.4
2017-01-04T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5,0,,220,14.8,5,100,997.6
2017-01-04T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5.6,0,,230,16.6,5,96,998.4
2017-01-04T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,0,,240,16.6,5,89,998.4
2017-01-04T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,7.2,0,,240,20.5,5.7,90,998.9
2017-01-04T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,8.3,0,,270,13,5.6,83,999
2017-01-04T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,9.4,0,,240,14.8,5.6,77,999.2
2017-01-04T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,9.4,0,,250,22.3,6.1,80,999.1
2017-01-04T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,11.1,0,,250,29.5,5,66,998.5
2017-01-04T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,11.1,0,,260,44.6,3.4,59,998.5
2017-01-04T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,11.1,0,,270,44.6,-1,43,998.8
2017-01-04T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,10,0,,260,31.7,-3.3,39,999.8
2017-01-04T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,8.9,0,,260,40.7,-6.1,34,1000.3
2017-01-04T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,7.8,0,,260,20.5,-5.7,38,1001.2
2017-01-05T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,6.7,0,,260,20.5,-6,40,1002.2
2017-01-05T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,5,0,,260,37.1,-10,33,1003.6
2017-01-05T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,3.3,0,,260,37.1,-13.5,28,1004.6
2017-01-05T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,2.2,0,,260,37.1,-14,29,1005.6
2017-01-05T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,1.7,0,,250,27.7,-13.3,32,1006.7
2017-01-05T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0.6,0,,260,27.7,-12.8,36,1007.3
2017-01-05T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,260,31.7,-12.6,38,1008.1
2017-01-05T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.1,0,,250,27.7,-13.3,39,1009
2017-01-05T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.7,0,,250,27.7,-12.9,42,1010.2
2017-01-05T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.7,0,,260,33.5,-13.2,41,1010.9
2017-01-05T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.2,0,,260,25.9,-14,40,1012.1
2017-01-05T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.8,0,,250,25.9,-13.9,42,1013.2
2017-01-05T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.3,0,,230,20.5,-14.4,42,1014.1
2017-01-05T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.8,0,,260,25.9,-14.5,40,1014.3
2017-01-05T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.8,0,,250,24.1,-13.9,42,1015.2
2017-01-05T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.2,0,,260,29.5,-14,40,1016.1
2017-01-05T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.7,0,,280,29.5,-13.9,39,1015.2
2017-01-05T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.1,0,,250,24.1,-14,37,1015
2017-01-05T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,260,16.6,-14,34,1013.7
2017-01-05T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0.6,0,,260,24.1,-13.1,35,1013.6
2017-01-05T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0.6,0,,260,14.8,-13.1,35,1013.6
2017-01-05T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,230,16.6,-12.6,38,1013.6
2017-01-05T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,250,16.6,-12.3,39,1013.5
2017-01-05T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-0.6,0,,240,16.6,-12.2,41,1014.5
2017-01-06T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-0.6,0,,240,18.4,-11.1,45,1014.4
2017-01-06T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,250,18.4,-11.1,43,1015.2
2017-01-06T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,240,18.4,-11.1,43,1015.2
2017-01-06T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-0.6,0,,240,13,-11.1,45,1015
2017-01-06T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-0.6,0,,230,11.2,-10.5,47,1014.7
2017-01-06T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-1.1,,,230,16.6,-6.6,66,1014.6
2017-01-06T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-2.2,0.5,,260,9.4,-3.9,88,1014.8
2017-01-06T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-2.2,0.5,,320,7.6,-3.3,92,1014.5
2017-01-06T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-2.8,0.5,,30,5.4,-3.9,92,1014.1
2017-01-06T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.8,,,30,7.6,-4.4,89,1013.7
2017-01-06T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.2,,,340,9.4,-4.4,85,1014.1
2017-01-06T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-2.2,,,360,9.4,-5,81,1014.6
2017-01-06T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.7,,,340,16.6,-6.1,72,1016.2
2017-01-06T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.2,,,30,13,-5,81,1016.1
2017-01-06T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.7,,,10,16.6,-7.8,63,1017.5
2017-01-06T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-0.6,0,,320,14.8,-9.5,51,1018.1
2017-01-06T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,320,13,-10,47,1018.2
2017-01-06T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,340,13,-10,47,1017.5
2017-01-06T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,1.1,0,,280,11.2,-9,47,1017.8
2017-01-06T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0.6,0,,290,13,-10.6,43,1017.4
2017-01-06T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0.6,0,,310,16.6,-11.2,41,1018.1
2017-01-06T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,330,13,-12.3,39,1019
2017-01-06T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,320,13,-12.6,38,1020.1
2017-01-06T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,0,0,,300,18.4,-12.3,39,1021.5
2017-01-07T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-0.6,0,,320,13,-12.9,39,1022.5
2017-01-07T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-1.7,0,,340,24.1,-12.9,42,1023.4
2017-01-07T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.2,0,,340,20.5,-13.4,42,1023.9
2017-01-07T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-2.8,0,,350,24.1,-13.9,42,1024.2
2017-01-07T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.3,0,,360,22.3,-13.8,44,1024.3
2017-01-07T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.9,0,,360,16.6,-14.4,44,1025.4
2017-01-07T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.9,0,,360,18.4,-14.4,44,1025.4
2017-01-07T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.9,0,,10,16.6,-13.3,48,1026
2017-01-07T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-4.4,0,,20,14.8,-12.1,55,1026.7
2017-01-07T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-4.4,0,,20,14.8,-12.8,52,1026.6
2017-01-07T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-4.4,0,,20,18.4,-12.8,52,1027.1
2017-01-07T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-4.4,0,,10,22.3,-14.3,46,1026.3
2017-01-07T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5,0,,20,24.1,-13.8,50,1025.5
2017-01-07T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-5,0,,10,24.1,-14.3,48,1026.1
2017-01-07T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-5,,,20,24.1,-12.9,54,1026.3
2017-01-07T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Snowfall,15,-6.1,,,10,25.9,-10,74,1026
2017-01-07T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-6.7,0.5,,10,20.5,-8.4,88,1025.3
2017-01-07T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-6.7,1.3,,360,29.5,-9,84,1023.2
2017-01-07T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Snowfall,15,-6.7,,,360,29.5,-9,84,1022.2
2017-01-07T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.1,0.8,,350,33.5,-8.4,84,1021.1
2017-01-07T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-6.7,0.8,,360,22.3,-8.4,88,1021.5
2017-01-07T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-6.1,1,,340,25.9,-8.4,84,1020.4
2017-01-07T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.1,1.3,,350,22.3,-8.4,84,1020.7
2017-01-07T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-6.1,1.3,,350,29.5,-7.8,88,1020.5
2017-01-08T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,"Light Snowfall",14,-6.1,0.3,,340,25.9,-8.4,84,1020.7
2017-01-08T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.1,0.3,,330,24.1,-8.4,84,1020.4
2017-01-08T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5.6,0.8,,310,18.4,-8.8,78,1020.5
2017-01-08T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5.6,,,330,18.4,-9.3,75,1020.9
2017-01-08T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5.6,0,,320,16.6,-10.6,68,1021.3
2017-01-08T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.1,0,,320,22.3,-13.2,57,1021.5
2017-01-08T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.7,0,,310,16.6,-13.4,59,1022
2017-01-08T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-7.2,0,,300,22.3,-13.9,59,1022.8
2017-01-08T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-7.8,0,,310,14.8,-13.8,62,1023.4
2017-01-08T09:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-7.8,0,,310,18.4,-14.4,59,1023.7
2017-01-08T10:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-8.3,0,,280,11.2,-15.1,58,1024
2017-01-08T11:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-8.9,0,,270,14.8,-15.1,61,1024.6
2017-01-08T12:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-8.9,0,,250,13,-15.1,61,1025.3
2017-01-08T13:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-9.4,0,,270,20.5,-15.5,61,1025.5
2017-01-08T14:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-7.8,0,,270,27.7,-15.5,54,1026
2017-01-08T15:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-7.2,0,,280,27.7,-15.6,51,1026.3
2017-01-08T16:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.1,0,,280,27.7,-15.1,49,1026.2
2017-01-08T17:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5.6,0,,290,37.1,-14.4,50,1025.5
2017-01-08T18:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5,0,,280,42.5,-13.8,50,1025.3
2017-01-08T19:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.9,0,,310,35.3,-14.9,42,1025.6
2017-01-08T20:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.9,0,,290,25.9,-15.5,40,1026.5
2017-01-08T21:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-3.9,0,,300,27.7,-17.1,35,1027.7
2017-01-08T22:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5,0,,290,31.7,-17.1,38,1029
2017-01-08T23:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-5.6,0,,290,29.5,-17.1,40,1030.4
2017-01-09T00:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.1,0,,290,18.4,-16.7,43,1031.8
2017-01-09T01:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.7,0,,310,16.6,-17.2,43,1033.2
2017-01-09T02:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-6.7,0,,310,22.3,-17.8,41,1034.4
2017-01-09T03:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-7.2,0,,290,16.6,-17.1,45,1035.3
2017-01-09T04:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-7.8,0,,290,22.3,-17.7,45,1036.4
2017-01-09T05:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-8.3,0,,290,16.6,-18.4,44,1036.8
2017-01-09T06:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-8.9,0,,290,16.6,-17.7,49,1037
2017-01-09T07:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-9.4,0,,280,14.8,-18.4,48,1038
2017-01-09T08:00:00.000Z,72502,"Newark Airport",US,40.6833,-74,Clear,1,-10.6,0,,280,13,-18.3,53,1038.5
